station_id,timestamp,available_bikes,total_docks,latitude,longitude
ST_001,2025-08-20 18:57:18.207811,3,20,46.92896222364998,7.434514603518193
ST_002,2025-08-20 18:57:18.207811,12,26,46.947583172275074,7.414176304893056
ST_003,2025-08-20 18:57:18.207811,23,27,46.96640181227419,7.475478971954922
ST_004,2025-08-20 18:57:18.207811,9,11,46.938256689210824,7.4540923057216215
ST_005,2025-08-20 18:57:18.207811,7,21,46.961325240794615,7.451678813462753
ST_006,2025-08-20 18:57:18.207811,12,18,46.96113971362202,7.440334456783107
ST_007,2025-08-20 18:57:18.207811,14,24,46.93555922368808,7.441274049740678
ST_008,2025-08-20 18:57:18.207811,9,22,46.93778089568647,7.461714718222818
ST_009,2025-08-20 18:57:18.207811,4,12,47.003557160205986,7.456751326472903
ST_010,2025-08-20 18:57:18.207811,3,22,46.932949330849155,7.443030236569521
ST_011,2025-08-20 18:57:18.207811,18,25,46.978256970036,7.446100533595479
ST_012,2025-08-20 18:57:18.207811,19,24,46.91876194819853,7.480548927068442
ST_013,2025-08-20 18:57:18.207811,12,21,46.9356394355109,7.474566673625752
ST_014,2025-08-20 18:57:18.207811,0,10,46.96717788969921,7.4313225591024965
ST_015,2025-08-20 18:57:18.207811,1,11,46.939594684190276,7.423242750729637
ST_001,2025-08-20 19:57:18.207811,0,10,46.95709205865349,7.4251129865391485
ST_002,2025-08-20 19:57:18.207811,6,18,46.96757301888617,7.418688149771465
ST_003,2025-08-20 19:57:18.207811,17,17,46.95566821823746,7.424744678375932
ST_004,2025-08-20 19:57:18.207811,21,29,46.92094627366416,7.436167136325572
ST_005,2025-08-20 19:57:18.207811,13,18,46.96955970749071,7.45138999678859
ST_006,2025-08-20 19:57:18.207811,6,11,46.99594250485346,7.452670814369704
ST_007,2025-08-20 19:57:18.207811,10,27,46.965978468240245,7.419688360163853
ST_008,2025-08-20 19:57:18.207811,10,14,46.95066185225664,7.40974905834956
ST_009,2025-08-20 19:57:18.207811,11,30,46.94565371669993,7.475970427862215
ST_010,2025-08-20 19:57:18.207811,3,20,46.93759765256877,7.443398116322444
ST_011,2025-08-20 19:57:18.207811,12,25,46.94683861725725,7.4294185490160904
ST_012,2025-08-20 19:57:18.207811,18,22,46.95413298062474,7.471062145167582
ST_013,2025-08-20 19:57:18.207811,17,30,46.95299546175267,7.444199263045736
ST_014,2025-08-20 19:57:18.207811,18,29,46.967181776130516,7.420066092405988
ST_015,2025-08-20 19:57:18.207811,8,10,46.952626081731005,7.440384800408109
ST_001,2025-08-20 20:57:18.207811,2,20,46.97186777908761,7.470946831604302
ST_002,2025-08-20 20:57:18.207811,7,19,46.94324270576071,7.452346563923233
ST_003,2025-08-20 20:57:18.207811,11,13,46.959248684245225,7.42092811262464
ST_004,2025-08-20 20:57:18.207811,11,13,46.911718088067104,7.443898038024485
ST_005,2025-08-20 20:57:18.207811,16,27,46.92441501673618,7.428851619084074
ST_006,2025-08-20 20:57:18.207811,3,11,46.93500531155659,7.456442098746363
ST_007,2025-08-20 20:57:18.207811,10,20,46.94419736586597,7.428886850408011
ST_008,2025-08-20 20:57:18.207811,18,28,46.9367718758897,7.430718575525988
ST_009,2025-08-20 20:57:18.207811,24,25,46.931296718268186,7.466544210629268
ST_010,2025-08-20 20:57:18.207811,17,19,46.928732052009074,7.439109979729727
ST_011,2025-08-20 20:57:18.207811,12,12,46.9563415724138,7.440116458137981
ST_012,2025-08-20 20:57:18.207811,10,20,46.95315452429344,7.454409871604574
ST_013,2025-08-20 20:57:18.207811,13,18,46.9583269371225,7.416738372399363
ST_014,2025-08-20 20:57:18.207811,19,29,46.98336654530107,7.480926319441754
ST_015,2025-08-20 20:57:18.207811,19,26,46.951037771539085,7.451022875870281
ST_001,2025-08-20 21:57:18.207811,18,28,46.92552272756179,7.42110191992086
ST_002,2025-08-20 21:57:18.207811,7,10,46.975506192550554,7.440248095072661
ST_003,2025-08-20 21:57:18.207811,13,15,46.94312968101148,7.459018261740393
ST_004,2025-08-20 21:57:18.207811,12,12,46.938637520291806,7.467073745663425
ST_005,2025-08-20 21:57:18.207811,9,22,46.97081585832076,7.415750059047049
ST_006,2025-08-20 21:57:18.207811,15,16,46.95827886473484,7.426432253522605
ST_007,2025-08-20 21:57:18.207811,10,16,46.91499878111655,7.452891922658508
ST_008,2025-08-20 21:57:18.207811,4,15,46.9808992202854,7.397921273395043
ST_009,2025-08-20 21:57:18.207811,10,17,46.94642129507234,7.4082979290248865
ST_010,2025-08-20 21:57:18.207811,18,22,46.93723951889055,7.451719177982797
ST_011,2025-08-20 21:57:18.207811,16,28,46.92965002788306,7.444929767680985
ST_012,2025-08-20 21:57:18.207811,18,26,46.968447770233496,7.488683845064475
ST_013,2025-08-20 21:57:18.207811,6,17,46.95863398468314,7.464416667160766
ST_014,2025-08-20 21:57:18.207811,7,16,46.92580324775932,7.441551802538143
ST_015,2025-08-20 21:57:18.207811,18,19,46.94498992081781,7.40864714294446
ST_001,2025-08-20 22:57:18.207811,12,24,46.923667196205365,7.431766985085614
ST_002,2025-08-20 22:57:18.207811,4,16,46.922564368608775,7.434760501485367
ST_003,2025-08-20 22:57:18.207811,11,11,46.92216607615282,7.438434309409571
ST_004,2025-08-20 22:57:18.207811,15,30,46.980727809890865,7.447200633876414
ST_005,2025-08-20 22:57:18.207811,19,30,46.9403813118192,7.399664024885625
ST_006,2025-08-20 22:57:18.207811,22,28,46.942572959770125,7.489168441554413
ST_007,2025-08-20 22:57:18.207811,14,23,46.942284661516354,7.436554375560096
ST_008,2025-08-20 22:57:18.207811,3,10,46.93526595278205,7.408445605433798
ST_009,2025-08-20 22:57:18.207811,17,30,46.92327404425323,7.460655323821275
ST_010,2025-08-20 22:57:18.207811,19,25,46.97029588638219,7.447040831169455
ST_011,2025-08-20 22:57:18.207811,12,24,46.96995072993042,7.464758760431079
ST_012,2025-08-20 22:57:18.207811,16,28,46.95361868048317,7.45890359836427
ST_013,2025-08-20 22:57:18.207811,0,13,46.92679507001056,7.441024261621992
ST_014,2025-08-20 22:57:18.207811,10,15,46.96046967793835,7.4559089088204065
ST_015,2025-08-20 22:57:18.207811,15,23,46.91258514160762,7.463166104034575
ST_001,2025-08-20 23:57:18.207811,6,11,46.946165489513675,7.435169936184817
ST_002,2025-08-20 23:57:18.207811,12,12,46.8958815744245,7.487508326178609
ST_003,2025-08-20 23:57:18.207811,7,26,46.984830584155844,7.439182745088697
ST_004,2025-08-20 23:57:18.207811,15,19,46.964145676458024,7.445447192848457
ST_005,2025-08-20 23:57:18.207811,12,21,46.951195974445945,7.460830331865528
ST_006,2025-08-20 23:57:18.207811,22,22,46.97466571356342,7.400786106595902
ST_007,2025-08-20 23:57:18.207811,0,10,46.977994874378815,7.439216437702325
ST_008,2025-08-20 23:57:18.207811,17,24,46.95775392972038,7.439491714116042
ST_009,2025-08-20 23:57:18.207811,18,26,46.969164985351355,7.47458923281325
ST_010,2025-08-20 23:57:18.207811,6,16,46.95442917915427,7.437105951899707
ST_011,2025-08-20 23:57:18.207811,9,10,46.95013721899334,7.435185535194374
ST_012,2025-08-20 23:57:18.207811,7,21,46.941596462828684,7.437862496192783
ST_013,2025-08-20 23:57:18.207811,6,27,46.970103239385104,7.470207404531164
ST_014,2025-08-20 23:57:18.207811,23,23,46.94658668996909,7.46564291237459
ST_015,2025-08-20 23:57:18.207811,8,18,46.978684285531195,7.463730663489198
ST_001,2025-08-21 00:57:18.207811,12,14,46.932463105930736,7.453019602031431
ST_002,2025-08-21 00:57:18.207811,14,24,46.920815502471555,7.449841159633736
ST_003,2025-08-21 00:57:18.207811,6,16,46.931543943102135,7.476647809781129
ST_004,2025-08-21 00:57:18.207811,10,28,46.94027676486016,7.429954772085243
ST_005,2025-08-21 00:57:18.207811,5,19,46.923664665342145,7.470347345850264
ST_006,2025-08-21 00:57:18.207811,1,16,46.95732268593444,7.447187042521917
ST_007,2025-08-21 00:57:18.207811,13,27,46.93003309441614,7.4500832980675975
ST_008,2025-08-21 00:57:18.207811,3,10,46.925704118230335,7.455309587859235
ST_009,2025-08-21 00:57:18.207811,17,24,46.93997973935709,7.4555356960720305
ST_010,2025-08-21 00:57:18.207811,3,16,46.92416482177329,7.452851026078652
ST_011,2025-08-21 00:57:18.207811,24,24,46.91373084327208,7.416302319576382
ST_012,2025-08-21 00:57:18.207811,10,10,46.9615224029687,7.4467884409735134
ST_013,2025-08-21 00:57:18.207811,1,14,46.969019292106644,7.4546422886755765
ST_014,2025-08-21 00:57:18.207811,18,23,46.922055202424126,7.421065535539275
ST_015,2025-08-21 00:57:18.207811,2,13,46.94589345516107,7.426556418001611
ST_001,2025-08-21 01:57:18.207811,6,14,46.9609019231239,7.432854311963696
ST_002,2025-08-21 01:57:18.207811,19,25,46.943317130651394,7.457325965077876
ST_003,2025-08-21 01:57:18.207811,10,29,46.93550348809341,7.462240091790174
ST_004,2025-08-21 01:57:18.207811,11,11,46.93214172244707,7.42626932387067
ST_005,2025-08-21 01:57:18.207811,17,20,46.99859851799154,7.440206117386082
ST_006,2025-08-21 01:57:18.207811,18,27,46.913718183866386,7.4320516934786784
ST_007,2025-08-21 01:57:18.207811,11,16,46.94994002992441,7.459764056971262
ST_008,2025-08-21 01:57:18.207811,18,24,46.958478132614204,7.429952166218622
ST_009,2025-08-21 01:57:18.207811,12,26,46.900539659688896,7.459680522557692
ST_010,2025-08-21 01:57:18.207811,12,23,46.9191231924985,7.45896174922193
ST_011,2025-08-21 01:57:18.207811,21,28,46.95994956231272,7.461108123162402
ST_012,2025-08-21 01:57:18.207811,13,20,46.95039295950766,7.459949409365867
ST_013,2025-08-21 01:57:18.207811,15,26,46.9321664296658,7.440745099435977
ST_014,2025-08-21 01:57:18.207811,6,10,46.94910135544079,7.459444919600174
ST_015,2025-08-21 01:57:18.207811,4,21,46.9724057687921,7.459743747411022
ST_001,2025-08-21 02:57:18.207811,15,27,46.92547484066675,7.451057594695064
ST_002,2025-08-21 02:57:18.207811,23,23,46.932600387438285,7.466135963928889
ST_003,2025-08-21 02:57:18.207811,10,15,46.92521463360704,7.472247434215636
ST_004,2025-08-21 02:57:18.207811,19,28,46.98390638297325,7.446697605381944
ST_005,2025-08-21 02:57:18.207811,9,24,46.937304712764835,7.477730239663619
ST_006,2025-08-21 02:57:18.207811,24,30,46.9621147621331,7.436472848023628
ST_007,2025-08-21 02:57:18.207811,6,28,46.940787488512214,7.446298996916002
ST_008,2025-08-21 02:57:18.207811,10,10,46.99675194837951,7.449577089630548
ST_009,2025-08-21 02:57:18.207811,11,17,46.93587897028293,7.444423168107518
ST_010,2025-08-21 02:57:18.207811,11,13,46.98289566341735,7.457434230453466
ST_011,2025-08-21 02:57:18.207811,10,20,46.98288761623301,7.456834977018512
ST_012,2025-08-21 02:57:18.207811,10,18,46.956179566843986,7.44342663376675
ST_013,2025-08-21 02:57:18.207811,14,18,46.94940984860398,7.4306333885961475
ST_014,2025-08-21 02:57:18.207811,13,29,46.92187895978885,7.456135710852979
ST_015,2025-08-21 02:57:18.207811,12,27,46.956782955204815,7.4527823439717675
ST_001,2025-08-21 03:57:18.207811,14,28,46.94830362765787,7.494887769929944
ST_002,2025-08-21 03:57:18.207811,8,12,46.94061595249982,7.488783744396836
ST_003,2025-08-21 03:57:18.207811,13,19,46.9529614589058,7.478563314595011
ST_004,2025-08-21 03:57:18.207811,12,14,46.932874507353034,7.4528192786315985
ST_005,2025-08-21 03:57:18.207811,5,27,46.95016634257032,7.465177537596458
ST_006,2025-08-21 03:57:18.207811,21,26,46.96165032575404,7.44889893190825
ST_007,2025-08-21 03:57:18.207811,9,18,46.918761293199665,7.469875686838726
ST_008,2025-08-21 03:57:18.207811,13,18,46.90184749263486,7.443686626739877
ST_009,2025-08-21 03:57:18.207811,7,11,46.944580985751045,7.44829420553761
ST_010,2025-08-21 03:57:18.207811,14,14,46.93072306991995,7.43726541574555
ST_011,2025-08-21 03:57:18.207811,7,10,46.934783672489075,7.422326104630441
ST_012,2025-08-21 03:57:18.207811,5,14,46.9432645785539,7.431035287888861
ST_013,2025-08-21 03:57:18.207811,3,14,46.90665826018615,7.446204847862672
ST_014,2025-08-21 03:57:18.207811,22,30,46.96194936320889,7.426463719186865
ST_015,2025-08-21 03:57:18.207811,15,28,46.940736096210586,7.449576787522835
ST_001,2025-08-21 04:57:18.207811,2,10,46.95979071515795,7.449731121182699
ST_002,2025-08-21 04:57:18.207811,2,15,46.95198774995779,7.43463531001928
ST_003,2025-08-21 04:57:18.207811,15,16,46.98212004884991,7.4551386802659465
ST_004,2025-08-21 04:57:18.207811,13,19,46.94663083600355,7.420107284812952
ST_005,2025-08-21 04:57:18.207811,12,26,46.951144129525964,7.444462584732586
ST_006,2025-08-21 04:57:18.207811,25,29,46.91712333990097,7.410469553511022
ST_007,2025-08-21 04:57:18.207811,19,29,46.96455693182293,7.431718495581023
ST_008,2025-08-21 04:57:18.207811,14,27,46.91279109184848,7.428722484877444
ST_009,2025-08-21 04:57:18.207811,10,17,46.95843813379487,7.4828839044341064
ST_010,2025-08-21 04:57:18.207811,4,11,46.964064793436535,7.462723014155359
ST_011,2025-08-21 04:57:18.207811,11,18,46.92769678749946,7.452945263237899
ST_012,2025-08-21 04:57:18.207811,12,12,47.005767929092215,7.446440000375927
ST_013,2025-08-21 04:57:18.207811,8,13,46.943006497254544,7.438320918228139
ST_014,2025-08-21 04:57:18.207811,11,20,46.98032993677432,7.427530112704235
ST_015,2025-08-21 04:57:18.207811,13,26,46.95931888677711,7.423339456011372
ST_001,2025-08-21 05:57:18.207811,0,11,46.933261592334325,7.453343855964497
ST_002,2025-08-21 05:57:18.207811,15,28,46.93457289790771,7.46600323127127
ST_003,2025-08-21 05:57:18.207811,9,15,46.908222283766754,7.414043268982252
ST_004,2025-08-21 05:57:18.207811,18,24,46.97034889873066,7.398083810085553
ST_005,2025-08-21 05:57:18.207811,8,18,46.954710871734,7.4739847639801615
ST_006,2025-08-21 05:57:18.207811,6,10,46.952187211919,7.472019302881553
ST_007,2025-08-21 05:57:18.207811,6,15,46.96107129093898,7.4492280386518175
ST_008,2025-08-21 05:57:18.207811,12,14,46.910007759316095,7.454841356384218
ST_009,2025-08-21 05:57:18.207811,19,27,46.9250934416819,7.446272169529499
ST_010,2025-08-21 05:57:18.207811,9,13,46.96599045963334,7.440969932950129
ST_011,2025-08-21 05:57:18.207811,12,27,46.93843241710827,7.4593705739457326
ST_012,2025-08-21 05:57:18.207811,5,15,46.95411200047168,7.436406712298921
ST_013,2025-08-21 05:57:18.207811,8,21,46.936608456527814,7.467266608107696
ST_014,2025-08-21 05:57:18.207811,13,15,46.952467904741034,7.483983289440394
ST_015,2025-08-21 05:57:18.207811,18,18,46.97250653305179,7.437450610002553
ST_001,2025-08-21 06:57:18.207811,19,26,46.96080329500949,7.448136466000066
ST_002,2025-08-21 06:57:18.207811,18,30,46.97021607260376,7.430643039544721
ST_003,2025-08-21 06:57:18.207811,0,15,46.95818707309002,7.430632945789612
ST_004,2025-08-21 06:57:18.207811,15,29,46.96881550538035,7.43780585354426
ST_005,2025-08-21 06:57:18.207811,9,14,46.952164149054255,7.4320071127688845
ST_006,2025-08-21 06:57:18.207811,19,30,46.937895680699846,7.476286635845274
ST_007,2025-08-21 06:57:18.207811,12,22,46.95553225898295,7.4343040861882885
ST_008,2025-08-21 06:57:18.207811,17,28,46.94817544272955,7.4199462702736465
ST_009,2025-08-21 06:57:18.207811,11,14,46.91311997480587,7.475269352976549
ST_010,2025-08-21 06:57:18.207811,12,24,46.896155514604466,7.453489802335357
ST_011,2025-08-21 06:57:18.207811,0,12,46.95442934717567,7.488100668407725
ST_012,2025-08-21 06:57:18.207811,19,23,46.95834757613374,7.4567241986248955
ST_013,2025-08-21 06:57:18.207811,11,26,46.95979581753209,7.468946517293602
ST_014,2025-08-21 06:57:18.207811,12,26,46.944188278433565,7.445289994735174
ST_015,2025-08-21 06:57:18.207811,0,13,46.93198955789114,7.419379530445106
ST_001,2025-08-21 07:57:18.207811,0,19,46.95523670229933,7.453003706377961
ST_002,2025-08-21 07:57:18.207811,7,23,46.97524980976114,7.477389437946106
ST_003,2025-08-21 07:57:18.207811,14,26,46.93863815617074,7.425873126902497
ST_004,2025-08-21 07:57:18.207811,13,28,46.94509432209584,7.4424134176236265
ST_005,2025-08-21 07:57:18.207811,8,19,46.95276051506154,7.45230181193997
ST_006,2025-08-21 07:57:18.207811,10,12,46.93120383729052,7.467604637728282
ST_007,2025-08-21 07:57:18.207811,27,27,46.99156756646612,7.465128688668016
ST_008,2025-08-21 07:57:18.207811,14,25,46.94823780790497,7.469774851155572
ST_009,2025-08-21 07:57:18.207811,13,23,47.00750193372679,7.438902377073675
ST_010,2025-08-21 07:57:18.207811,11,17,46.90675724746323,7.455559745044751
ST_011,2025-08-21 07:57:18.207811,11,14,46.93257188220784,7.44082074573355
ST_012,2025-08-21 07:57:18.207811,0,11,46.95471508075344,7.430698494844129
ST_013,2025-08-21 07:57:18.207811,10,14,46.95506851519913,7.456087675651121
ST_014,2025-08-21 07:57:18.207811,19,26,46.939505117127375,7.434414056879089
ST_015,2025-08-21 07:57:18.207811,0,11,46.94730986260856,7.438250648532848
ST_001,2025-08-21 08:57:18.207811,1,19,46.941526776716394,7.444153638298854
ST_002,2025-08-21 08:57:18.207811,9,19,46.92199768643415,7.425423613956851
ST_003,2025-08-21 08:57:18.207811,12,23,46.91690265143776,7.493594715120205
ST_004,2025-08-21 08:57:18.207811,6,10,46.960368742398956,7.428833579191693
ST_005,2025-08-21 08:57:18.207811,14,20,46.94172125939113,7.461311077435468
ST_006,2025-08-21 08:57:18.207811,16,30,46.94271262755745,7.443550870752322
ST_007,2025-08-21 08:57:18.207811,10,10,46.94895331792108,7.4561748054913854
ST_008,2025-08-21 08:57:18.207811,9,15,46.93188202973202,7.421125739834733
ST_009,2025-08-21 08:57:18.207811,13,16,46.924241556784445,7.42520794369595
ST_010,2025-08-21 08:57:18.207811,16,22,46.94564796881904,7.42917991953362
ST_011,2025-08-21 08:57:18.207811,6,15,46.94384821400042,7.445111364411666
ST_012,2025-08-21 08:57:18.207811,15,26,46.93812051694046,7.444486489173209
ST_013,2025-08-21 08:57:18.207811,7,11,46.96664413825003,7.410261108876704
ST_014,2025-08-21 08:57:18.207811,13,17,46.96711692627721,7.411905553868946
ST_015,2025-08-21 08:57:18.207811,19,27,46.9319429543726,7.437168976834164
ST_001,2025-08-21 09:57:18.207811,13,29,46.97532015690503,7.455411120971595
ST_002,2025-08-21 09:57:18.207811,18,22,46.96513099894296,7.455519624375441
ST_003,2025-08-21 09:57:18.207811,16,19,46.96605235429185,7.459640274734628
ST_004,2025-08-21 09:57:18.207811,12,26,46.96334434974197,7.431868931437446
ST_005,2025-08-21 09:57:18.207811,18,21,46.94784863795383,7.4436103742873305
ST_006,2025-08-21 09:57:18.207811,15,23,46.94571441724124,7.407147250617656
ST_007,2025-08-21 09:57:18.207811,19,24,46.946900196231915,7.431394186527556
ST_008,2025-08-21 09:57:18.207811,14,29,46.95751318202171,7.485075725555962
ST_009,2025-08-21 09:57:18.207811,25,29,46.925236726675635,7.448375212500593
ST_010,2025-08-21 09:57:18.207811,7,19,46.921095772840474,7.461662699260804
ST_011,2025-08-21 09:57:18.207811,10,26,46.96622546270784,7.473187034090291
ST_012,2025-08-21 09:57:18.207811,10,12,46.961019515112554,7.476352319133888
ST_013,2025-08-21 09:57:18.207811,3,23,46.96165915090898,7.435986302608831
ST_014,2025-08-21 09:57:18.207811,4,11,46.941541988875045,7.451527166387215
ST_015,2025-08-21 09:57:18.207811,13,17,46.963361903638415,7.43152491357508
ST_001,2025-08-21 10:57:18.207811,17,17,46.94618208133244,7.46257642114777
ST_002,2025-08-21 10:57:18.207811,26,26,46.918515269964026,7.461977193764523
ST_003,2025-08-21 10:57:18.207811,21,30,46.965058540786366,7.433781251160746
ST_004,2025-08-21 10:57:18.207811,28,29,46.94285256556301,7.444820244369818
ST_005,2025-08-21 10:57:18.207811,14,23,46.9412168395072,7.456532072992273
ST_006,2025-08-21 10:57:18.207811,14,26,46.95363279945797,7.458243492532276
ST_007,2025-08-21 10:57:18.207811,8,28,46.9189279868255,7.486298630905179
ST_008,2025-08-21 10:57:18.207811,15,30,46.976364626760436,7.429665016908668
ST_009,2025-08-21 10:57:18.207811,18,30,46.9106390389638,7.422323936994796
ST_010,2025-08-21 10:57:18.207811,12,25,46.927734671258634,7.449920233754326
ST_011,2025-08-21 10:57:18.207811,14,16,46.921333813291305,7.4421980172388835
ST_012,2025-08-21 10:57:18.207811,15,25,46.94865190621034,7.449756248370994
ST_013,2025-08-21 10:57:18.207811,15,27,46.95025752988626,7.466493645301879
ST_014,2025-08-21 10:57:18.207811,13,16,46.946369088070064,7.447920796129302
ST_015,2025-08-21 10:57:18.207811,20,27,46.970632595360534,7.439995376256605
ST_001,2025-08-21 11:57:18.207811,13,28,46.95279965086843,7.4277020943694945
ST_002,2025-08-21 11:57:18.207811,9,21,46.94862690343858,7.443485791169394
ST_003,2025-08-21 11:57:18.207811,8,19,46.93335821604415,7.444839577454745
ST_004,2025-08-21 11:57:18.207811,5,21,46.940308959683314,7.4577234756057
ST_005,2025-08-21 11:57:18.207811,7,22,46.93239936805731,7.459094450897191
ST_006,2025-08-21 11:57:18.207811,4,13,46.99809088736572,7.458904355498224
ST_007,2025-08-21 11:57:18.207811,18,28,46.92244928337425,7.460244995741635
ST_008,2025-08-21 11:57:18.207811,22,25,46.94855786357985,7.41665936299576
ST_009,2025-08-21 11:57:18.207811,11,11,46.92559282560206,7.421375718461486
ST_010,2025-08-21 11:57:18.207811,0,17,46.96435310789292,7.456541046073824
ST_011,2025-08-21 11:57:18.207811,21,21,46.9295734088418,7.477888349343883
ST_012,2025-08-21 11:57:18.207811,14,18,46.94523887597518,7.4203803086256555
ST_013,2025-08-21 11:57:18.207811,15,17,46.942465183415024,7.475657162751499
ST_014,2025-08-21 11:57:18.207811,12,28,46.96116164622823,7.453190189668815
ST_015,2025-08-21 11:57:18.207811,15,19,46.92502387850574,7.419471607854988
ST_001,2025-08-21 12:57:18.207811,16,22,46.92168987229741,7.463476270505735
ST_002,2025-08-21 12:57:18.207811,1,10,46.92889932611085,7.4605747105948375
ST_003,2025-08-21 12:57:18.207811,11,25,46.96124275137672,7.439600525720927
ST_004,2025-08-21 12:57:18.207811,16,26,46.95654532116992,7.434931368756596
ST_005,2025-08-21 12:57:18.207811,16,19,46.96609504481439,7.439864959153174
ST_006,2025-08-21 12:57:18.207811,20,28,46.973344584778275,7.442074036287971
ST_007,2025-08-21 12:57:18.207811,12,22,46.922399095490434,7.432190332800514
ST_008,2025-08-21 12:57:18.207811,13,13,46.95086088795224,7.435230189411423
ST_009,2025-08-21 12:57:18.207811,9,20,46.95727810041563,7.423431668748711
ST_010,2025-08-21 12:57:18.207811,5,24,46.957232815688634,7.470616750251565
ST_011,2025-08-21 12:57:18.207811,7,21,46.94199154246028,7.414755582180239
ST_012,2025-08-21 12:57:18.207811,18,21,46.972637513033774,7.461153911706329
ST_013,2025-08-21 12:57:18.207811,13,24,46.963278442463114,7.442773843831317
ST_014,2025-08-21 12:57:18.207811,2,16,46.93480218664797,7.446076921996253
ST_015,2025-08-21 12:57:18.207811,7,16,46.94309383181231,7.452300278640269
ST_001,2025-08-21 13:57:18.207811,7,13,46.92485685076242,7.440256710861261
ST_002,2025-08-21 13:57:18.207811,14,22,46.92718535661298,7.492002715678437
ST_003,2025-08-21 13:57:18.207811,12,12,46.930605580547976,7.47618570249702
ST_004,2025-08-21 13:57:18.207811,14,17,46.96351618578197,7.412235888342636
ST_005,2025-08-21 13:57:18.207811,10,21,46.956280080882166,7.440840891418687
ST_006,2025-08-21 13:57:18.207811,20,29,46.926842000106475,7.4279738903069505
ST_007,2025-08-21 13:57:18.207811,9,23,46.973313085138614,7.4161520835592745
ST_008,2025-08-21 13:57:18.207811,17,28,46.928397748147255,7.436657583320663
ST_009,2025-08-21 13:57:18.207811,2,20,46.92579594711707,7.452238269916391
